zcta,county,population,households,median_hh_income,pct_ba_plus,pct_asian_nh,pct_hispanic,median_age,log_density,owner_occupied_pct,avg_vehicles_per_hh,pct_hh_with_kids,pop_density_per_sqkm,total_vehicles_dmv,bev_pct,hev_pct,phev_pct,pct_new_BEV,avg_vehicle_age,home_charging_proxy,nearest_dcfast_km
95595,Trinity,307.0,92.0,,9.4,0.0,0.0,56.2,-0.6931471805599453,59.78,1.64,0.0,0.5,193.0,0.0,0.0,0.0,0.0,8.48,59.78,31.55
95601,Amador,358.0,180.0,91233.0,25.3,0.8,4.7,43.7,4.324132656254979,66.67,1.49,13.3,75.5,366.0,3.28,5.19,2.19,20.0,7.78,63.33,9.47
95602,Placer,19248.0,7543.0,102063.0,34.6,1.1,14.4,53.1,4.994505912166372,81.06,2.24,21.4,147.6,17128.0,3.01,5.91,1.04,13.2,7.55,77.42,5.58
95603,Placer,28195.0,11871.0,80851.0,32.9,2.7,16.6,48.8,5.5943395632748185,67.08,1.94,23.4,268.9,25630.0,3.23,5.92,1.19,14.78,7.48,60.59,1.82
95604,Placer,24.0,12.0,,100.0,0.0,0.0,,4.041295341132285,0.0,2.0,0.0,56.9,2055.0,0.88,6.37,0.68,4.09,6.97,0.0,5.5
95605,Yolo,14711.0,4846.0,71361.0,23.7,9.2,47.1,32.4,7.293561749427117,47.23,1.74,31.2,1470.8,15591.0,2.38,5.06,1.02,7.64,6.9,44.72,1.02
95606,Yolo,230.0,111.0,,16.3,0.0,12.2,66.3,0.8754687373538999,90.99,3.85,2.7,2.4,408.0,1.96,3.68,1.47,4.65,6.21,90.99,23.85
95607,Yolo,271.0,104.0,143529.0,36.2,0.0,39.1,51.1,-0.2231435513142097,75.96,1.82,30.8,0.8,311.0,2.89,4.18,0.64,15.0,6.97,65.38,16.82
95608,Sacramento,63052.0,25856.0,83638.0,36.1,8.2,15.3,42.9,7.546499070662696,51.91,1.82,26.4,1894.1,45749.0,4.11,9.22,1.76,19.22,7.69,50.41,0.78
95610,Sacramento,46759.0,17625.0,77565.0,24.0,3.0,19.4,36.4,7.7123543848362255,52.32,1.91,29.0,2235.8,33766.0,2.92,7.24,1.14,15.48,7.91,50.83,2.28
95612,Yolo,1519.0,451.0,87031.0,30.5,4.0,41.4,43.4,2.302585092994046,49.22,2.38,30.6,10.0,1257.0,2.63,4.3,0.95,16.07,7.89,49.22,10.78
95614,El Dorado,4504.0,1701.0,129199.0,32.9,1.5,14.3,50.5,3.8877303128591016,92.89,2.59,30.7,48.8,4042.0,2.75,5.15,0.99,13.24,7.52,87.65,7.45
95615,Sacramento,978.0,390.0,70438.0,35.8,2.9,62.5,54.5,2.72785282839839,54.62,1.44,24.6,15.3,799.0,1.5,2.5,0.5,7.35,7.85,52.31,14.06
95616,Yolo,51863.0,18356.0,74758.0,75.3,24.7,15.5,23.4,6.59741851596555,36.54,1.66,17.1,733.2,32377.0,6.0,9.42,2.5,22.2,7.82,35.05,3.56
95618,Yolo,27007.0,10282.0,112454.0,72.3,23.7,17.9,31.8,5.693395381769714,54.28,1.96,25.2,296.9,20765.0,7.24,10.2,2.64,19.28,7.04,48.67,1.47
95619,El Dorado,6362.0,2557.0,74504.0,24.9,3.4,23.6,41.8,5.972791281842361,60.5,2.18,30.5,392.6,4852.0,0.87,4.08,0.56,7.01,7.96,48.1,3.79
95620,Solano,22367.0,7805.0,100224.0,24.0,4.0,41.5,34.7,3.5667118201397288,62.19,2.23,41.1,35.4,21652.0,3.09,5.3,0.92,13.38,7.35,61.54,8.92
95621,Sacramento,41747.0,16631.0,77377.0,20.3,5.5,19.4,40.4,7.748632571566418,68.61,1.89,26.5,2318.4,31174.0,2.32,6.57,0.98,12.47,7.94,57.27,1.66
95623,El Dorado,4725.0,1659.0,106190.0,27.3,1.0,13.8,48.2,3.5524868292083815,84.03,2.58,25.5,34.9,4535.0,1.74,4.54,0.79,9.4,7.76,78.36,11.39
95624,Sacramento,68036.0,20257.0,121269.0,33.2,28.0,16.9,38.4,6.386205691853171,76.91,2.41,44.1,593.6,55548.0,5.58,7.16,1.19,22.82,7.27,75.8,4.0
95625,Solano,248.0,120.0,103476.0,28.9,0.0,8.9,27.8,4.689511334421843,36.67,3.48,36.7,108.8,257.0,1.95,5.06,0.78,12.0,7.51,36.67,4.05
95626,Sacramento,4974.0,1728.0,92708.0,13.4,2.7,18.6,46.4,4.443827035579329,80.61,2.7,28.5,85.1,5446.0,2.06,5.97,1.1,11.31,7.95,78.65,9.08
95627,Yolo,3935.0,1140.0,104265.0,20.7,3.2,41.0,31.3,3.370738174177447,68.77,2.35,42.2,29.1,3471.0,1.41,2.91,0.46,8.0,7.87,55.88,16.06
95628,Sacramento,43783.0,16896.0,111582.0,43.9,4.8,13.5,44.6,7.183567178863431,70.39,2.02,28.4,1317.6,35524.0,4.53,8.07,1.75,19.23,7.49,68.83,2.54
95629,Amador,1047.0,491.0,,30.0,1.3,4.7,59.6,2.163323025660538,92.06,2.81,12.2,8.7,1364.0,1.32,3.45,0.51,6.67,8.06,89.41,20.21
95630,Sacramento,77952.0,29215.0,139182.0,58.5,20.4,13.0,40.4,6.938478451624977,69.08,2.02,37.9,1031.2,66312.0,9.41,8.35,2.11,29.45,6.82,65.57,2.28
95631,Placer,6934.0,2728.0,103947.0,20.8,0.4,16.7,45.0,2.856470206220483,82.77,2.45,31.9,17.4,6332.0,1.85,3.62,0.54,11.04,7.71,74.93,14.31
95632,Sacramento,31889.0,10081.0,90933.0,21.6,4.9,44.1,38.9,4.712229258281499,76.16,2.41,41.9,111.3,28314.0,2.23,4.19,0.66,10.68,7.52,71.8,3.55
95633,El Dorado,2653.0,1160.0,82500.0,17.6,2.2,16.4,45.8,3.2068032436339315,90.95,2.63,19.1,24.7,3202.0,1.37,4.53,0.91,6.79,7.79,66.64,13.45
95634,El Dorado,3792.0,1716.0,67900.0,24.0,2.5,9.8,55.0,2.9069010598473755,77.16,2.21,16.7,18.3,3183.0,1.76,2.58,0.47,17.58,7.85,67.37,22.92
95635,El Dorado,1424.0,558.0,81136.0,18.3,0.0,13.3,54.3,3.2771447329921766,93.01,2.52,21.5,26.5,1195.0,1.17,3.68,0.59,6.19,7.71,75.81,12.86
95636,El Dorado,1387.0,480.0,89705.0,28.5,0.0,2.4,44.2,1.5260563034950492,91.88,3.02,41.7,4.6,539.0,0.93,2.78,0.37,6.38,7.55,91.88,20.1
95637,Yolo,374.0,177.0,134663.0,30.9,0.0,7.5,64.5,1.916922612182061,74.58,2.42,9.0,6.8,428.0,2.8,3.27,0.7,19.35,7.74,74.58,23.58
95638,Sacramento,2295.0,843.0,92321.0,18.1,1.7,21.3,49.2,2.4159137783010487,86.71,2.36,25.0,11.2,2343.0,2.35,2.99,0.6,12.22,7.59,79.24,16.62
95639,Sacramento,286.0,67.0,,8.3,0.0,80.4,21.7,3.104586678466073,92.54,2.2,40.3,22.3,238.0,3.36,1.68,2.1,30.43,7.94,40.3,7.1
95640,Amador,12811.0,3934.0,94045.0,16.3,0.9,21.3,40.9,3.703768066607687,81.09,2.23,32.9,40.6,10315.0,1.29,3.79,0.68,7.64,7.64,73.89,14.63
95641,Sacramento,2086.0,890.0,76667.0,15.9,2.2,35.9,50.9,2.8154087194227095,82.13,2.14,22.6,16.7,1630.0,1.41,3.44,0.55,9.29,8.07,42.02,8.96
95642,Amador,7350.0,3050.0,85000.0,22.7,4.1,16.8,51.7,3.7256934272366524,68.69,2.15,23.9,41.5,9042.0,1.09,3.38,0.48,6.73,7.91,58.2,1.46
95645,Yolo,1363.0,498.0,66184.0,7.2,0.0,71.7,41.0,1.3862943611198906,78.51,2.36,41.0,4.0,1347.0,0.89,2.52,0.15,6.38,8.09,66.87,14.39
95646,Alpine,406.0,115.0,145341.0,83.3,0.0,26.6,37.9,3.3775875160230218,81.74,1.37,35.7,29.3,166.0,1.81,6.02,1.81,14.29,7.83,74.78,18.48
95648,Placer,56597.0,21316.0,108200.0,37.6,6.6,18.3,44.0,5.033700567027251,83.79,2.01,31.8,153.5,51142.0,5.47,7.27,1.42,19.9,7.0,82.59,6.27
95650,Placer,13314.0,5085.0,137263.0,46.3,2.6,7.7,46.5,5.311727053457954,89.93,2.48,28.3,202.7,14343.0,5.11,4.89,1.56,18.95,7.08,87.0,1.64
95651,El Dorado,623.0,218.0,,26.5,26.5,20.7,45.3,3.0301337002713233,60.55,1.99,21.6,20.7,961.0,2.5,5.62,1.04,13.04,7.65,60.55,13.0
95652,Sacramento,1665.0,412.0,24866.0,16.4,0.6,22.0,20.3,5.098646171418969,0.0,1.58,76.0,163.8,3586.0,4.57,1.23,2.09,12.82,6.74,0.0,1.99
95653,Yolo,682.0,229.0,,4.1,0.0,89.1,40.5,3.8897773964808264,83.41,2.05,18.3,48.9,453.0,0.44,2.65,0.0,7.14,8.56,83.41,16.78
95655,Sacramento,5029.0,1634.0,130500.0,39.6,6.9,16.5,34.6,5.320567975482857,75.89,1.98,50.4,204.5,4027.0,4.94,6.23,1.19,17.49,7.11,75.58,4.79
95658,Placer,6197.0,2332.0,128472.0,44.6,1.4,9.5,48.4,4.580877493419047,92.02,2.71,24.6,97.6,7391.0,3.87,5.3,1.41,16.68,7.39,81.73,7.41
95659,Sutter,673.0,257.0,67188.0,25.1,1.0,26.7,40.5,1.6094379124341003,73.15,2.36,28.4,5.0,729.0,0.96,3.57,0.41,7.41,7.43,59.92,18.08
95660,Sacramento,35668.0,10840.0,66957.0,11.4,7.2,36.7,33.1,7.818993267219641,60.26,1.94,38.3,2487.4,25061.0,1.87,6.83,0.95,9.55,7.98,54.81,2.16
95661,Placer,32599.0,13212.0,103745.0,43.7,9.2,15.4,42.7,7.2101535352695985,62.15,1.88,28.2,1353.1,27071.0,5.64,7.69,1.36,18.44,6.96,60.28,0.67
95662,Sacramento,31895.0,12339.0,93613.0,29.5,2.7,15.5,43.0,7.049688774870804,76.41,2.12,31.3,1152.5,27230.0,2.76,5.95,1.15,13.82,7.7,72.83,1.99
95663,Placer,3126.0,1175.0,157820.0,46.6,1.6,8.4,49.8,5.008633291425583,90.38,2.51,23.9,149.7,3143.0,4.39,5.5,1.72,18.65,7.2,84.34,4.31
95664,El Dorado,1261.0,615.0,97946.0,33.4,3.4,3.5,61.6,2.424802725718295,89.59,2.55,7.6,11.3,1408.0,2.7,4.47,1.7,15.71,7.63,78.05,11.33
95665,Amador,4903.0,2098.0,72381.0,22.3,0.4,11.3,52.0,4.528289141652134,86.22,2.3,25.5,92.6,5385.0,0.93,3.23,0.39,7.6,8.04,84.13,12.49
95666,Amador,6089.0,2604.0,79181.0,22.0,1.3,12.6,55.4,3.713572066704308,90.48,2.31,17.7,41.0,6827.0,0.83,2.42,0.53,5.58,8.21,87.02,25.81
95667,El Dorado,36286.0,14489.0,90499.0,28.6,1.0,14.0,49.1,4.379523504455763,75.23,2.21,25.0,79.8,35889.0,1.83,4.59,0.92,8.58,7.62,70.13,0.52
95668,Sutter,540.0,212.0,96250.0,17.3,0.9,22.0,47.7,1.2237754316221157,73.58,2.4,22.2,3.4,1440.0,1.39,2.29,0.56,2.6,6.28,62.74,13.43
95669,Amador,2359.0,972.0,90455.0,26.8,0.2,17.9,47.9,2.322387720290225,90.95,2.2,22.1,10.2,3639.0,1.87,3.19,0.41,14.19,7.92,79.32,17.2
95670,Sacramento,59314.0,21936.0,90414.0,32.3,11.6,21.1,36.8,7.567087111047352,55.62,1.82,33.1,1933.5,44305.0,4.02,8.17,1.44,18.18,7.61,52.44,0.59
95672,El Dorado,5630.0,1996.0,145769.0,39.0,1.5,13.9,49.7,4.594109238628667,93.39,2.65,29.0,98.9,4913.0,4.01,5.8,1.16,17.14,7.29,92.84,8.25
95673,Sacramento,16935.0,5255.0,96694.0,16.6,7.9,25.5,37.6,5.999680701879322,73.04,2.47,37.5,403.3,13535.0,1.99,5.47,0.96,11.37,8.0,70.2,6.2
95674,Sutter,992.0,293.0,109063.0,21.6,3.3,9.5,38.4,2.4765384001174837,75.43,2.59,43.7,11.9,867.0,1.5,1.61,0.23,9.64,7.89,59.39,18.06
95675,Amador,345.0,84.0,,73.8,0.0,6.1,36.2,6.461624414147958,100.0,3.38,75.0,640.1,456.0,0.0,1.97,0.0,0.0,9.14,100.0,20.46
95677,Placer,28873.0,10838.0,104985.0,43.5,6.9,15.0,38.1,7.20228882638302,67.92,2.04,33.2,1342.5,25699.0,5.02,6.71,1.63,17.65,7.07,62.96,0.89
95678,Placer,45744.0,17954.0,104704.0,38.7,8.2,22.8,37.6,7.431358915107343,54.93,1.9,30.9,1688.1,34751.0,3.99,6.89,1.15,16.08,7.37,51.11,1.58
95679,Yolo,113.0,52.0,,32.3,0.0,0.0,55.3,0.0,80.77,3.06,30.8,1.0,109.0,2.75,6.42,0.92,12.5,8.57,80.77,30.77
95680,Sacramento,10.0,10.0,,0.0,0.0,0.0,,0.5877866649021191,100.0,1.0,0.0,1.8,118.0,2.54,1.69,0.0,11.11,7.54,100.0,12.54
95681,Placer,1525.0,390.0,80000.0,34.7,0.0,24.5,29.6,3.459466289786131,81.54,2.81,54.1,31.8,1308.0,1.07,3.29,0.15,6.96,7.92,63.85,15.03
95682,El Dorado,29249.0,11544.0,115621.0,39.9,2.1,12.8,46.8,4.933034048072704,74.88,2.29,28.5,138.8,28097.0,3.3,5.41,1.19,14.69,7.45,70.3,4.94
95683,Sacramento,6128.0,2661.0,130439.0,55.2,6.0,19.6,54.0,3.242592351485517,93.12,2.03,22.2,25.6,6157.0,5.81,6.97,1.69,19.4,7.05,86.73,1.53
95684,El Dorado,2637.0,1356.0,78163.0,30.5,1.7,16.3,59.6,1.9315214116032138,79.5,2.23,7.4,6.9,2834.0,2.01,3.95,0.74,11.54,7.58,66.15,18.4
95685,Amador,4611.0,2126.0,64506.0,28.6,0.3,11.1,57.5,3.5779478934066544,67.17,1.96,16.2,35.8,5239.0,2.1,4.49,0.84,11.47,7.89,65.29,9.29
95686,San Joaquin,1123.0,379.0,43482.0,11.4,0.8,55.7,33.7,2.760009940032921,51.98,2.37,34.3,15.8,971.0,1.34,2.37,0.31,6.02,8.12,44.59,11.81
95687,Solano,69741.0,22991.0,106648.0,24.5,9.9,26.2,38.0,6.435188367333237,66.33,2.2,32.4,623.4,51748.0,3.75,6.66,0.99,15.77,7.39,61.97,4.43
95688,Solano,39216.0,14120.0,115791.0,34.1,10.3,25.6,40.0,5.227358277607543,71.06,2.26,30.5,186.3,35009.0,3.52,6.1,0.99,13.99,7.27,67.5,6.83
95689,Amador,1065.0,500.0,107500.0,32.0,3.5,4.7,60.2,2.6741486494265287,84.8,2.22,11.8,14.5,1988.0,1.11,2.46,0.3,9.16,8.12,83.2,20.74
95690,Sacramento,1793.0,612.0,88173.0,39.7,3.2,53.7,35.1,2.3978952727983707,52.78,2.3,36.1,11.0,2126.0,2.4,3.86,0.8,12.04,7.87,52.78,12.89
95691,Yolo,39894.0,14284.0,100822.0,37.4,13.8,29.0,35.4,5.848171377281505,63.5,1.93,40.9,346.6,32895.0,4.7,7.51,1.31,17.95,7.25,56.81,3.79
95692,Yuba,4966.0,1776.0,86488.0,21.2,1.6,20.4,39.3,3.55820113047182,65.82,2.31,34.5,35.1,4452.0,1.59,4.2,0.63,10.41,7.69,58.61,14.97
95693,Sacramento,7623.0,2356.0,127313.0,35.2,7.3,24.6,49.1,3.8394523125933104,88.12,2.85,25.8,46.5,7418.0,3.34,5.28,1.09,15.09,7.33,79.46,12.65
95694,Yolo,10156.0,3484.0,107415.0,31.7,2.0,42.8,39.1,3.265759410767051,63.29,2.37,35.1,26.2,9710.0,3.13,5.28,0.88,13.16,7.49,58.7,18.15
95695,Yolo,38787.0,14439.0,78875.0,26.9,3.9,51.6,37.6,4.6549122778829055,53.01,1.98,33.8,105.1,29640.0,1.94,5.2,0.87,9.83,7.77,51.48,6.63
95697,Yolo,264.0,82.0,,0.0,0.0,92.8,15.4,6.4444491711841225,0.0,2.79,68.3,629.2,582.0,0.17,2.23,0.52,0.0,8.07,0.0,4.37
95698,Yolo,255.0,154.0,,37.6,0.0,42.4,60.8,0.8754687373538999,66.23,1.85,10.4,2.4,294.0,1.36,4.76,0.68,6.45,7.83,66.23,6.0
95699,Amador,86.0,23.0,250001.0,34.7,0.0,12.8,48.2,2.2082744135228043,73.91,2.3,56.5,9.1,135.0,2.22,7.41,0.74,6.67,7.17,73.91,11.95
95701,Placer,1077.0,402.0,96750.0,35.2,1.6,3.3,52.9,2.4932054526026954,92.29,2.58,12.9,12.1,959.0,2.09,3.65,0.73,15.69,7.64,90.55,20.97
95703,Placer,2099.0,725.0,98734.0,28.7,0.6,9.9,46.6,5.298317366548036,78.21,2.96,26.6,200.0,1939.0,1.91,4.9,0.72,10.94,7.8,74.48,9.57
95709,El Dorado,5844.0,2435.0,79196.0,32.2,1.9,10.1,51.5,4.632785353021065,72.61,2.57,22.6,102.8,4697.0,2.17,4.22,0.77,10.37,7.78,67.84,8.87
95713,Placer,10471.0,3895.0,91329.0,27.9,1.6,11.8,45.1,4.032469158504013,79.56,2.47,26.1,56.4,7615.0,2.34,4.82,0.88,14.25,7.76,72.99,2.92
95714,Placer,383.0,164.0,79375.0,36.7,0.0,3.7,51.0,3.8110970868381857,76.83,2.38,22.6,45.2,316.0,1.9,5.06,0.63,12.0,7.84,76.83,14.7
95715,Placer,85.0,31.0,158819.0,42.0,0.0,0.0,50.8,0.1823215567939546,100.0,1.55,9.7,1.2,96.0,2.08,2.08,0.0,0.0,8.18,100.0,12.27
95717,Placer,111.0,51.0,,25.0,0.0,18.9,46.5,1.5040773967762742,41.18,2.11,11.8,4.5,244.0,1.64,2.46,0.41,14.29,7.54,41.18,10.32
95720,El Dorado,52.0,25.0,,30.4,0.0,0.0,55.1,-1.6094379124341003,100.0,2.36,28.0,0.2,89.0,1.12,1.12,1.12,8.33,6.88,100.0,20.95
95721,El Dorado,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,,6.32
95722,Placer,4439.0,1804.0,101023.0,44.0,1.6,9.7,58.7,5.017941869278694,88.41,2.68,21.3,151.1,5180.0,4.19,5.25,1.39,17.21,7.3,84.7,9.2
95726,El Dorado,8229.0,3446.0,95125.0,23.0,2.4,10.2,46.4,3.735285826928092,82.1,2.22,24.5,41.9,7630.0,1.65,3.6,0.47,8.14,7.64,74.58,1.58
95728,Placer,593.0,255.0,113224.0,74.9,7.4,4.2,48.7,2.856470206220483,83.92,2.02,20.0,17.4,466.0,5.58,3.86,1.29,22.39,6.93,83.92,12.16
95735,El Dorado,54.0,23.0,106375.0,70.5,0.0,0.0,46.6,0.0,100.0,2.63,0.0,1.0,101.0,1.98,13.86,0.99,6.25,6.78,100.0,12.77
95736,Placer,187.0,77.0,,51.4,0.0,61.0,37.1,6.096950054953959,0.0,1.84,0.0,444.5,1044.0,1.34,4.21,0.86,9.3,8.09,0.0,5.31
95742,Sacramento,16287.0,4788.0,154602.0,51.8,27.7,15.2,37.9,4.829113417472866,87.36,2.26,45.9,125.1,20934.0,9.97,8.31,1.68,28.83,6.48,85.25,6.26
95746,Placer,22549.0,7777.0,182321.0,61.3,10.4,9.8,48.2,6.262064039578487,89.01,2.39,36.6,524.3,21088.0,8.85,6.77,2.3,25.98,6.75,85.08,5.88
95747,Placer,78987.0,28590.0,133595.0,46.7,17.7,13.2,40.3,6.487227293196927,81.37,2.02,37.1,656.7,76014.0,8.49,9.09,1.79,26.79,6.73,80.13,1.91
95757,Sacramento,54535.0,15459.0,133443.0,41.5,40.1,18.5,38.2,5.832761855912661,72.6,2.35,51.1,341.3,45586.0,9.56,9.45,1.63,30.04,6.86,71.84,5.54
95758,Sacramento,65999.0,21995.0,115146.0,37.2,26.9,19.5,40.3,7.563719668414366,70.77,2.14,39.8,1927.0,48908.0,5.51,8.41,1.35,23.05,7.44,68.49,2.1
95762,El Dorado,47262.0,16685.0,165979.0,58.6,12.6,9.9,45.5,6.022478600637151,87.19,2.24,36.9,412.6,44239.0,9.33,7.11,2.13,25.26,6.58,86.11,2.49
95765,Placer,43225.0,14604.0,130691.0,52.0,13.4,14.7,38.3,7.176789557061435,68.69,2.15,41.9,1308.7,34813.0,8.05,7.72,1.77,25.42,6.81,67.42,0.81
95776,Yolo,27189.0,8223.0,104020.0,36.0,13.2,46.0,34.7,4.716711560720999,68.19,2.34,44.1,111.8,25240.0,4.24,6.41,1.0,17.57,7.25,62.22,1.53
95811,Sacramento,8487.0,4831.0,77760.0,53.5,12.1,21.0,33.8,6.920770216059632,16.85,1.18,6.1,1013.1,9395.0,4.29,6.77,2.21,16.96,7.22,11.43,0.28
95814,Sacramento,12355.0,6987.0,46637.0,40.2,12.5,20.5,37.7,8.180488927878862,10.36,0.8,5.5,3570.6,9662.0,5.08,6.85,2.43,20.97,7.44,7.01,0.43
95815,Sacramento,26511.0,9737.0,58590.0,16.9,11.0,42.1,33.6,7.121979168121693,37.36,1.71,32.0,1238.9,16859.0,1.98,4.91,0.73,12.46,8.1,35.47,0.29
95816,Sacramento,19079.0,11085.0,90521.0,65.2,4.6,19.7,35.7,8.245148219743855,29.9,1.37,9.0,3809.1,23924.0,9.05,5.66,1.72,33.57,6.97,28.25,0.73
95817,Sacramento,14123.0,6666.0,64621.0,48.2,10.7,24.1,34.4,7.849596791700297,39.35,1.51,20.2,2564.7,8498.0,4.28,8.03,1.66,20.7,7.93,37.95,0.49
95818,Sacramento,22798.0,10647.0,120509.0,62.2,8.9,21.8,40.1,7.6509299531417305,57.26,1.65,22.3,2102.6,16340.0,7.58,9.16,2.97,28.38,7.22,56.29,0.75
95819,Sacramento,20173.0,8332.0,127500.0,68.3,6.4,19.3,37.1,7.605442139584114,69.97,1.68,23.5,2009.1,13532.0,7.52,8.31,2.59,26.12,7.18,68.78,1.87
95820,Sacramento,35359.0,13686.0,69905.0,27.5,10.5,40.7,36.2,7.846355297776126,57.34,1.8,26.6,2556.4,23919.0,2.4,5.87,1.02,14.5,8.07,56.44,0.98
95821,Sacramento,38372.0,15662.0,58331.0,28.4,13.3,20.3,38.1,7.622027741157031,48.27,1.57,30.3,2042.7,25462.0,2.99,10.09,1.4,13.39,7.77,44.57,2.62
95822,Sacramento,46269.0,16689.0,80835.0,28.1,17.7,33.6,37.6,7.608424100940929,62.6,1.95,32.8,2015.1,33614.0,3.25,6.51,1.12,16.54,7.81,61.48,2.26
95823,Sacramento,83254.0,24569.0,63701.0,16.1,24.8,35.2,32.8,7.883484046604904,46.03,1.97,43.8,2653.1,50425.0,2.07,5.76,0.66,13.55,8.12,41.47,1.96
95824,Sacramento,32432.0,9359.0,53938.0,12.2,28.7,43.1,31.6,7.9732588050824935,42.53,1.82,45.9,2902.3,19773.0,1.78,4.89,0.5,13.08,8.23,39.62,1.08
95825,Sacramento,37077.0,15833.0,64264.0,32.9,11.7,23.7,32.1,8.121866515280997,24.83,1.39,23.6,3367.3,20639.0,3.4,11.5,1.34,15.02,7.71,19.07,1.04
95826,Sacramento,40500.0,15908.0,77689.0,35.6,10.6,23.1,33.7,7.182200124651898,54.84,1.79,28.8,1315.8,27374.0,2.93,7.01,1.17,13.94,7.75,49.61,1.52
95827,Sacramento,21032.0,7588.0,82382.0,27.4,9.5,23.7,35.2,6.8790471148453936,61.72,1.95,34.3,971.7,20024.0,3.01,7.94,1.03,12.88,7.25,53.82,0.71
95828,Sacramento,60532.0,18000.0,77524.0,17.2,37.5,26.5,36.2,7.561953709403507,65.32,2.16,39.1,1923.6,52443.0,3.06,5.93,0.88,16.72,7.81,57.61,2.54
95829,Sacramento,31370.0,9296.0,110269.0,31.9,40.6,20.0,37.2,6.393757964050511,75.59,2.36,42.2,598.1,29429.0,6.83,8.19,1.31,26.31,7.17,74.82,7.48
95830,Sacramento,592.0,169.0,135083.0,44.6,9.1,9.1,48.9,2.856470206220483,92.9,2.81,30.2,17.4,930.0,4.09,6.45,1.08,15.17,7.2,92.9,8.86
95831,Sacramento,44366.0,19344.0,96509.0,50.8,26.4,19.4,41.3,7.696121726123017,56.93,1.72,26.1,2199.8,30768.0,5.46,9.18,1.69,22.73,7.55,56.34,4.46
95832,Sacramento,12973.0,3217.0,78230.0,11.7,33.3,35.5,33.2,6.310463584065713,66.49,2.4,50.8,550.3,7784.0,2.66,5.38,0.75,16.56,7.92,64.59,2.11
95833,Sacramento,40205.0,15544.0,87016.0,31.7,10.0,40.9,35.6,7.4856599440298055,51.27,1.91,32.2,1782.3,27424.0,4.08,6.97,1.15,19.08,7.62,50.31,2.12
95834,Sacramento,35062.0,12598.0,98169.0,39.5,29.2,27.6,34.6,7.195262336119631,53.22,1.79,35.8,1333.1,32182.0,6.59,10.54,2.56,22.55,6.98,48.79,0.18
95835,Sacramento,41678.0,14912.0,114413.0,50.6,30.1,18.9,38.7,7.474942332413878,68.84,1.97,40.3,1763.3,31906.0,8.58,9.31,1.68,30.46,7.06,64.61,1.66
95837,Sacramento,263.0,111.0,176250.0,32.2,0.8,0.0,54.5,1.7227665977411035,65.77,2.64,4.5,5.6,604.0,7.28,3.64,0.0,15.65,6.66,63.06,2.58
95838,Sacramento,40295.0,11951.0,63969.0,14.4,17.9,36.9,32.8,7.409863012128405,55.47,2.06,40.4,1652.2,29428.0,1.99,4.82,0.58,10.7,7.9,53.7,1.14
95841,Sacramento,21232.0,8335.0,62305.0,26.5,6.0,17.0,37.4,7.600952458292124,38.38,1.65,28.8,2000.1,14386.0,2.67,8.86,1.38,13.44,7.85,33.88,1.61
95842,Sacramento,35031.0,11902.0,67170.0,16.5,12.0,23.0,33.0,8.144127507354732,49.28,1.82,41.5,3443.1,22390.0,2.53,8.75,1.26,13.47,7.97,42.09,0.74
95843,Sacramento,48321.0,15105.0,94753.0,24.4,12.3,14.1,35.9,7.963425271322416,66.47,2.09,40.0,2873.9,36798.0,4.48,9.1,1.37,19.98,7.58,63.71,2.21
95864,Sacramento,25137.0,9875.0,129083.0,58.1,7.7,14.5,44.0,7.347557399494751,75.44,2.07,31.1,1552.4,19102.0,6.83,8.1,2.24,23.65,7.09,74.73,2.09
95901,Yuba,36807.0,13060.0,68109.0,16.6,8.9,27.7,34.7,4.268297869345539,55.07,1.96,38.4,71.4,26186.0,1.43,3.86,0.54,8.03,7.77,50.19,12.03
95903,Yuba,2072.0,591.0,57356.0,33.2,4.8,13.7,23.3,4.007333185232471,3.89,1.54,41.6,55.0,663.0,4.83,4.68,1.06,9.58,6.26,2.03,16.26
95910,Sierra,35.0,18.0,,0.0,0.0,0.0,,-0.916290731874155,100.0,2.0,0.0,0.4,105.0,0.0,0.95,0.95,,10.63,100.0,29.98
95912,Colusa,5048.0,1543.0,80893.0,10.5,0.0,66.9,36.2,2.3702437414678603,68.31,2.43,38.0,10.7,5177.0,0.87,2.9,0.37,4.41,7.71,63.9,16.79
95914,Butte,459.0,185.0,84688.0,26.7,0.0,15.7,63.5,2.4849066497880004,85.41,2.45,15.7,12.0,720.0,0.83,3.47,0.69,11.36,8.14,64.86,20.67
95915,Plumas,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,19.0,0.0,5.26,0.0,,11.0,,20.04
95916,Butte,765.0,320.0,42963.0,12.0,0.0,7.1,53.5,1.0296194171811581,81.56,2.73,15.9,2.8,608.0,0.33,2.63,0.16,0.0,8.05,40.62,24.43
95917,Butte,3561.0,1176.0,80698.0,15.9,0.8,25.4,33.6,2.9856819377004897,73.47,2.24,31.7,19.8,2984.0,0.97,2.71,0.34,7.42,7.74,69.47,8.47
95918,Yuba,1842.0,926.0,55795.0,20.2,2.4,10.7,61.0,2.2925347571405443,90.06,2.22,12.9,9.9,2460.0,2.03,4.55,0.45,10.29,7.54,80.24,25.0
